,Train,Origine,Destination,Heure départ,Heure arrivée,Nombre de voyageurs,Anticipation Achat,Prix des billets,Agent SNCF
2171,4232,10003,10004,907,1207,5,65,0.0,True
2172,4232,10003,10004,907,1207,7,71,0.0,True
2173,4232,10003,10004,907,1207,7,71,0.0,True
2174,4232,10003,10004,907,1207,8,83,66.912,False
2175,4232,10003,10004,907,1207,8,83,66.912,False
2176,4232,10003,10004,907,1207,1,40,0.0,True
2177,4232,10003,10004,907,1207,1,40,0.0,True
2178,4232,10003,10004,907,1207,10,21,388.68,False
2179,4232,10003,10004,907,1207,10,21,388.68,False
2180,4232,10003,10004,907,1207,6,49,150.552,False
2181,4232,10003,10004,907,1207,6,49,150.552,False
2182,4232,10003,10004,907,1207,9,66,150.55200000000002,False
2183,4232,10003,10004,907,1207,9,66,150.55200000000002,False
2184,4232,10003,10004,907,1207,4,85,29.52,False
2185,4232,10003,10004,907,1207,4,85,29.52,False
2186,4232,10003,10004,907,1207,8,56,173.184,False
2187,4232,10003,10004,907,1207,8,56,173.184,False
2188,4232,10003,10004,907,1207,4,93,0.0,True
2189,4232,10003,10004,907,1207,4,93,0.0,True
2190,4232,10003,10004,907,1207,5,83,41.82000000000001,False
2191,4232,10003,10004,907,1207,5,83,41.82000000000001,False
2192,4232,10003,10004,907,1207,3,92,11.808,False
2193,4232,10003,10004,907,1207,3,92,11.808,False
2194,4232,10003,10004,907,1207,10,4,472.32,False
2195,4232,10003,10004,907,1207,10,4,472.32,False
2196,4232,10003,10004,907,1207,3,80,29.52,False
2197,4232,10003,10004,907,1207,3,80,29.52,False
2198,4232,10003,10004,907,1207,9,18,363.096,False
2199,4232,10003,10004,907,1207,9,18,363.096,False
2200,4232,10003,10004,907,1207,1,59,20.172,False
2201,4232,10003,10004,907,1207,1,59,20.172,False
2202,4232,10003,10004,907,1207,9,44,247.968,False
2203,4232,10003,10004,907,1207,9,44,247.968,False
2204,4232,10003,10004,907,1207,2,42,57.072,False
2205,4232,10003,10004,907,1207,2,42,57.072,False
2206,4232,10003,10004,907,1207,7,8,316.848,False
2207,4232,10003,10004,907,1207,7,8,316.848,False
2208,4232,10003,10004,907,1207,4,26,0.0,True
2209,4232,10003,10004,907,1207,4,26,0.0,True
2210,4232,10003,10004,907,1207,8,46,212.544,False
2211,4232,10003,10004,907,1207,8,46,212.544,False
2212,4232,10003,10004,907,1207,10,38,305.04,False
2213,4232,10003,10004,907,1207,10,38,305.04,False
2214,4232,10003,10004,907,1207,5,43,140.22,False
2215,4232,10003,10004,907,1207,5,43,140.22,False
2216,4232,10003,10004,907,1207,6,86,41.328,False
2217,4232,10003,10004,907,1207,6,86,41.328,False
2218,8840,10003,10004,1651,1951,9,52,0.0,True
2219,8840,10003,10004,1651,1951,9,52,0.0,True
2220,8840,10003,10004,1651,1951,9,72,123.984,False
2221,8840,10003,10004,1651,1951,9,72,123.984,False
2222,8840,10003,10004,1651,1951,2,83,16.728,False
2223,8840,10003,10004,1651,1951,2,83,16.728,False
2224,8840,10003,10004,1651,1951,9,18,363.096,False
2225,8840,10003,10004,1651,1951,9,18,363.096,False
2226,8840,10003,10004,1651,1951,4,98,3.936,False
2227,8840,10003,10004,1651,1951,4,98,3.936,False
2228,8840,10003,10004,1651,1951,1,61,19.188,False
2229,8840,10003,10004,1651,1951,1,61,19.188,False
2230,8547,10003,10004,904,1204,5,9,223.86,False
2231,8547,10003,10004,904,1204,5,9,223.86,False
2232,8547,10003,10004,904,1204,3,58,61.99199999999999,False
2233,8547,10003,10004,904,1204,3,58,61.99199999999999,False
2234,8547,10003,10004,904,1204,10,13,0.0,True
2235,8547,10003,10004,904,1204,10,13,0.0,True
2236,8547,10003,10004,904,1204,4,72,55.104,False
2237,8547,10003,10004,904,1204,4,72,55.104,False
2238,8547,10003,10004,904,1204,4,71,57.072,False
2239,8547,10003,10004,904,1204,4,71,57.072,False
2240,8547,10003,10004,904,1204,4,34,129.88799999999998,False
2241,8547,10003,10004,904,1204,4,34,129.88799999999998,False
2242,8547,10003,10004,904,1204,9,41,261.252,False
2243,8547,10003,10004,904,1204,9,41,261.252,False
2244,8547,10003,10004,904,1204,3,68,47.232,False
2245,8547,10003,10004,904,1204,3,68,47.232,False
2246,8547,10003,10004,904,1204,4,76,0.0,True
2247,8547,10003,10004,904,1204,4,76,0.0,True
2248,8547,10003,10004,904,1204,1,96,0.0,True
2249,8547,10003,10004,904,1204,1,96,0.0,True
2250,8547,10003,10004,904,1204,5,56,108.24,False
2251,8547,10003,10004,904,1204,5,56,108.24,False
2252,8547,10003,10004,904,1204,5,19,199.26,False
2253,8547,10003,10004,904,1204,5,19,199.26,False
2254,8547,10003,10004,904,1204,1,29,34.932,False
2255,8547,10003,10004,904,1204,1,29,34.932,False
2256,8547,10003,10004,904,1204,4,49,100.368,False
2257,8547,10003,10004,904,1204,4,49,100.368,False
2258,8547,10003,10004,904,1204,9,7,411.804,False
2259,8547,10003,10004,904,1204,9,7,411.804,False
2260,8547,10003,10004,904,1204,10,2,482.16,False
2261,8547,10003,10004,904,1204,10,2,482.16,False
2262,8547,10003,10004,904,1204,4,90,19.68,False
2263,8547,10003,10004,904,1204,4,90,19.68,False
2264,3724,10003,10004,1016,1316,4,74,51.168,False
2265,3724,10003,10004,1016,1316,4,74,51.168,False
2266,3724,10003,10004,1016,1316,4,75,49.2,False
2267,3724,10003,10004,1016,1316,4,75,49.2,False
2268,3724,10003,10004,1016,1316,5,1,243.54,False
2269,3724,10003,10004,1016,1316,5,1,243.54,False
2270,3724,10003,10004,1016,1316,4,74,0.0,True
2271,3724,10003,10004,1016,1316,4,74,0.0,True
2272,3724,10003,10004,1016,1316,9,43,252.396,False
2273,3724,10003,10004,1016,1316,9,43,252.396,False
2274,3724,10003,10004,1016,1316,8,35,255.84,False
2275,3724,10003,10004,1016,1316,8,35,255.84,False
2276,3724,10003,10004,1016,1316,8,7,366.048,False
2277,3724,10003,10004,1016,1316,8,7,366.048,False
2278,3724,10003,10004,1016,1316,8,84,0.0,True
2279,3724,10003,10004,1016,1316,8,84,0.0,True
2280,3724,10003,10004,1016,1316,6,41,174.168,False
2281,3724,10003,10004,1016,1316,6,41,174.168,False
2282,3724,10003,10004,1016,1316,10,3,477.24,False
2283,3724,10003,10004,1016,1316,10,3,477.24,False
2284,3724,10003,10004,1016,1316,7,82,61.992,False
2285,3724,10003,10004,1016,1316,7,82,61.992,False
2286,8241,10003,10004,841,1141,8,34,259.77599999999995,False
2287,8241,10003,10004,841,1141,8,34,259.77599999999995,False
2288,8241,10003,10004,841,1141,3,46,79.70400000000001,False
2289,8241,10003,10004,841,1141,3,46,79.70400000000001,False
2290,8241,10003,10004,841,1141,5,55,0.0,True
2291,8241,10003,10004,841,1141,5,55,0.0,True
2292,8241,10003,10004,841,1141,1,5,46.74,False
2293,8241,10003,10004,841,1141,1,5,46.74,False
2294,8241,10003,10004,841,1141,9,20,354.24,False
2295,8241,10003,10004,841,1141,9,20,354.24,False
2296,4795,10004,10009,916,1116,5,5,0.0,True
2297,4795,10004,10009,916,1116,5,5,0.0,True
2298,4795,10004,10009,916,1116,5,95,13.575,False
2299,4795,10004,10009,916,1116,5,95,13.575,False
2300,4795,10004,10009,916,1116,5,6,0.0,True
2301,4795,10004,10009,916,1116,5,6,0.0,True
2302,4795,10004,10009,916,1116,4,71,62.988,False
2303,4795,10004,10009,916,1116,4,71,62.988,False
2304,4795,10004,10009,916,1116,5,88,32.58,False
2305,4795,10004,10009,916,1116,5,88,32.58,False
2306,4795,10004,10009,916,1116,9,83,0.0,True
2307,4795,10004,10009,916,1116,9,83,0.0,True
2308,4795,10004,10009,916,1116,2,32,73.848,False
2309,4795,10004,10009,916,1116,2,32,73.848,False
2310,4795,10004,10009,916,1116,2,96,4.343999999999999,False
2311,4795,10004,10009,916,1116,2,96,4.343999999999999,False
2312,4795,10004,10009,916,1116,8,35,282.36,False
2313,4795,10004,10009,916,1116,8,35,282.36,False
2314,4795,10004,10009,916,1116,3,1,161.27099999999996,False
2315,4795,10004,10009,916,1116,3,1,161.27099999999996,False
2316,4795,10004,10009,916,1116,1,22,42.354,False
2317,4795,10004,10009,916,1116,1,22,42.354,False
2318,4795,10004,10009,916,1116,4,18,178.10399999999998,False
2319,4795,10004,10009,916,1116,4,18,178.10399999999998,False
2320,4795,10004,10009,916,1116,10,39,331.23,False
2321,4795,10004,10009,916,1116,10,39,331.23,False
2322,4795,10004,10009,916,1116,7,36,243.26399999999995,False
2323,4795,10004,10009,916,1116,7,36,243.26399999999995,False
2324,4795,10004,10009,916,1116,5,30,0.0,True
2325,4795,10004,10009,916,1116,5,30,0.0,True
2326,4795,10004,10009,916,1116,6,98,0.0,True
2327,4795,10004,10009,916,1116,6,98,0.0,True
2328,4795,10004,10009,916,1116,8,99,4.343999999999999,False
2329,4795,10004,10009,916,1116,8,99,4.343999999999999,False
2330,4795,10004,10009,916,1116,9,48,254.124,False
2331,4795,10004,10009,916,1116,9,48,254.124,False
2332,4795,10004,10009,916,1116,8,76,104.256,False
2333,4795,10004,10009,916,1116,8,76,104.256,False
2334,4795,10004,10009,916,1116,8,40,260.64,False
2335,4795,10004,10009,916,1116,8,40,260.64,False
2336,4795,10004,10009,916,1116,3,55,73.30499999999999,False
2337,4795,10004,10009,916,1116,3,55,73.30499999999999,False
2338,5631,10004,10009,651,851,4,10,195.48,False
2339,5631,10004,10009,651,851,4,10,195.48,False
2340,5631,10004,10009,651,851,5,53,127.605,False
2341,5631,10004,10009,651,851,5,53,127.605,False
2342,7219,10004,10009,1225,1425,1,84,8.687999999999999,False
2343,7219,10004,10009,1225,1425,1,84,8.687999999999999,False
2344,7219,10004,10009,1225,1425,6,21,257.382,False
2345,7219,10004,10009,1225,1425,6,21,257.382,False
2346,7219,10004,10009,1225,1425,6,47,0.0,True
2347,7219,10004,10009,1225,1425,6,47,0.0,True
2348,7219,10004,10009,1225,1425,4,88,26.064,False
2349,7219,10004,10009,1225,1425,4,88,26.064,False
2350,7219,10004,10009,1225,1425,6,26,241.092,False
2351,7219,10004,10009,1225,1425,6,26,241.092,False
2352,7219,10004,10009,1225,1425,8,47,230.232,False
2353,7219,10004,10009,1225,1425,8,47,230.232,False
2354,7219,10004,10009,1225,1425,5,59,0.0,True
2355,7219,10004,10009,1225,1425,5,59,0.0,True
2356,7219,10004,10009,1225,1425,3,46,87.96599999999998,False
2357,7219,10004,10009,1225,1425,3,46,87.96599999999998,False
2358,7219,10004,10009,1225,1425,2,9,98.826,False
2359,7219,10004,10009,1225,1425,2,9,98.826,False
2360,7219,10004,10009,1225,1425,2,37,68.41799999999999,False
2361,7219,10004,10009,1225,1425,2,37,68.41799999999999,False
2362,7219,10004,10009,1225,1425,7,49,193.851,False
2363,7219,10004,10009,1225,1425,7,49,193.851,False
2364,7219,10004,10009,1225,1425,9,93,34.209,False
2365,7219,10004,10009,1225,1425,9,93,34.209,False
2366,7219,10004,10009,1225,1425,6,1,0.0,True
2367,7219,10004,10009,1225,1425,6,1,0.0,True
2368,7219,10004,10009,1225,1425,6,28,234.576,False
2369,7219,10004,10009,1225,1425,6,28,234.576,False
2370,7219,10004,10009,1225,1425,6,21,257.382,False
2371,7219,10004,10009,1225,1425,6,21,257.382,False
2372,7219,10004,10009,1225,1425,6,5,309.51,False
2373,7219,10004,10009,1225,1425,6,5,309.51,False
2374,7219,10004,10009,1225,1425,8,82,78.192,False
2375,7219,10004,10009,1225,1425,8,82,78.192,False
2376,7219,10004,10009,1225,1425,4,21,171.588,False
2377,7219,10004,10009,1225,1425,4,21,171.588,False
2378,7219,10004,10009,1225,1425,6,73,0.0,True
2379,7219,10004,10009,1225,1425,6,73,0.0,True
2380,7219,10004,10009,1225,1425,1,48,28.236,False
2381,7219,10004,10009,1225,1425,1,48,28.236,False
2382,7219,10004,10009,1225,1425,8,62,0.0,True
2383,7219,10004,10009,1225,1425,8,62,0.0,True
2384,7219,10004,10009,1225,1425,1,54,24.978,False
2385,7219,10004,10009,1225,1425,1,54,24.978,False
2386,7219,10004,10009,1225,1425,5,84,43.44,False
2387,7219,10004,10009,1225,1425,5,84,43.44,False
2388,7219,10004,10009,1225,1425,6,93,22.806,False
2389,7219,10004,10009,1225,1425,6,93,22.806,False
2390,7219,10004,10009,1225,1425,10,51,266.07,False
2391,7219,10004,10009,1225,1425,10,51,266.07,False
2392,7219,10004,10009,1225,1425,9,88,58.644,False
2393,7219,10004,10009,1225,1425,9,88,58.644,False
2394,7219,10004,10009,1225,1425,10,8,499.56,False
2395,7219,10004,10009,1225,1425,10,8,499.56,False
2396,7219,10004,10009,1225,1425,10,2,532.14,False
2397,7219,10004,10009,1225,1425,10,2,532.14,False
2398,7219,10004,10009,1225,1425,2,36,69.50399999999999,False
2399,7219,10004,10009,1225,1425,2,36,69.50399999999999,False
2400,7219,10004,10009,1225,1425,10,97,16.29,False
2401,7219,10004,10009,1225,1425,10,97,16.29,False
2402,7219,10004,10009,1225,1425,1,45,0.0,True
2403,7219,10004,10009,1225,1425,1,45,0.0,True
2404,7219,10004,10009,1225,1425,5,51,133.035,False
2405,7219,10004,10009,1225,1425,5,51,133.035,False
2406,6315,10004,10009,834,1034,10,68,0.0,True
2407,6315,10004,10009,834,1034,10,68,0.0,True
2408,6315,10004,10009,834,1034,2,46,0.0,True
2409,6315,10004,10009,834,1034,2,46,0.0,True
2410,6315,10004,10009,834,1034,5,26,200.91000000000005,False
2411,6315,10004,10009,834,1034,5,26,200.91000000000005,False
2412,6315,10004,10009,834,1034,7,33,254.667,False
2413,6315,10004,10009,834,1034,7,33,254.667,False
2414,7183,10004,10009,1924,2124,6,66,110.772,False
2415,7183,10004,10009,1924,2124,6,66,110.772,False
2416,7183,10004,10009,1924,2124,2,82,19.548,False
2417,7183,10004,10009,1924,2124,2,82,19.548,False
2418,7183,10004,10009,1924,2124,2,39,66.246,False
2419,7183,10004,10009,1924,2124,2,39,66.246,False
2420,7183,10004,10009,1924,2124,8,66,147.696,False
2421,7183,10004,10009,1924,2124,8,66,147.696,False
2422,7183,10004,10009,1924,2124,5,6,255.21,False
2423,7183,10004,10009,1924,2124,5,6,255.21,False
2424,7183,10004,10009,1924,2124,5,92,21.72,False
2425,7183,10004,10009,1924,2124,5,92,21.72,False
2426,7183,10004,10009,1924,2124,2,51,53.214,False
2427,7183,10004,10009,1924,2124,2,51,53.214,False
2428,7183,10004,10009,1924,2124,1,59,0.0,True
2429,7183,10004,10009,1924,2124,1,59,0.0,True
2430,7183,10004,10009,1924,2124,5,65,95.025,False
2431,7183,10004,10009,1924,2124,5,65,95.025,False
2432,7183,10004,10009,1924,2124,8,38,269.328,False
2433,7183,10004,10009,1924,2124,8,38,269.328,False
2434,7183,10004,10009,1924,2124,8,86,60.816,False
2435,7183,10004,10009,1924,2124,8,86,60.816,False
2436,7183,10004,10009,1924,2124,5,61,0.0,True
2437,7183,10004,10009,1924,2124,5,61,0.0,True
2438,7183,10004,10009,1924,2124,8,32,295.392,False
2439,7183,10004,10009,1924,2124,8,32,295.392,False
2440,4232,10004,10009,1621,1821,6,14,280.188,False
2441,4232,10004,10009,1621,1821,6,14,280.188,False
2442,4232,10004,10009,1621,1821,6,85,48.87,False
2443,4232,10004,10009,1621,1821,6,85,48.87,False
2444,4232,10004,10009,1621,1821,2,17,90.138,False
2445,4232,10004,10009,1621,1821,2,17,90.138,False
2446,4232,10004,10009,1621,1821,1,7,50.499,False
2447,4232,10004,10009,1621,1821,1,7,50.499,False
2448,4232,10004,10009,1621,1821,7,1,376.2989999999999,False
2449,4232,10004,10009,1621,1821,7,1,376.2989999999999,False
2450,4232,10004,10009,1621,1821,8,12,382.272,False
2451,4232,10004,10009,1621,1821,8,12,382.272,False
2452,4232,10004,10009,1621,1821,1,54,24.978,False
2453,4232,10004,10009,1621,1821,1,54,24.978,False
2454,4232,10004,10009,1621,1821,7,32,258.468,False
2455,4232,10004,10009,1621,1821,7,32,258.468,False
2456,4232,10004,10009,1621,1821,6,36,208.512,False
2457,4232,10004,10009,1621,1821,6,36,208.512,False
2458,4232,10004,10009,1621,1821,7,74,98.826,False
2459,4232,10004,10009,1621,1821,7,74,98.826,False
2460,4232,10004,10009,1621,1821,9,28,351.864,False
2461,4232,10004,10009,1621,1821,9,28,351.864,False
2462,4232,10004,10009,1621,1821,5,56,119.46,False
2463,4232,10004,10009,1621,1821,5,56,119.46,False
2464,4232,10004,10009,1621,1821,2,63,40.182,False
2465,4232,10004,10009,1621,1821,2,63,40.182,False
2466,4232,10004,10009,1621,1821,5,23,209.05499999999995,False
2467,4232,10004,10009,1621,1821,5,23,209.05499999999995,False
2468,4232,10004,10009,1621,1821,10,5,515.85,False
2469,4232,10004,10009,1621,1821,10,5,515.85,False
2470,4232,10004,10009,1621,1821,4,63,80.364,False
2471,4232,10004,10009,1621,1821,4,63,80.364,False
2472,4232,10004,10009,1621,1821,2,88,13.032,False
2473,4232,10004,10009,1621,1821,2,88,13.032,False
2474,4232,10004,10009,1621,1821,7,68,121.63199999999998,False
2475,4232,10004,10009,1621,1821,7,68,121.63199999999998,False
2476,4232,10004,10009,1621,1821,6,49,0.0,True
2477,4232,10004,10009,1621,1821,6,49,0.0,True
2478,4232,10004,10009,1621,1821,1,39,33.123,False
2479,4232,10004,10009,1621,1821,1,39,33.123,False
2480,4232,10004,10009,1621,1821,10,58,228.06,False
2481,4232,10004,10009,1621,1821,10,58,228.06,False
2482,4232,10004,10009,1621,1821,6,92,26.064,False
2483,4232,10004,10009,1621,1821,6,92,26.064,False
2484,8840,10004,10009,640,840,3,73,43.98299999999999,False
2485,8840,10004,10009,640,840,3,73,43.98299999999999,False
2486,8840,10004,10009,640,840,5,71,78.735,False
2487,8840,10004,10009,640,840,5,71,78.735,False
2488,8840,10004,10009,640,840,9,5,464.265,False
2489,8840,10004,10009,640,840,9,5,464.265,False
2490,8547,10004,10009,1547,1747,1,65,19.005,False
2491,8547,10004,10009,1547,1747,1,65,19.005,False
2492,8547,10004,10009,1547,1747,10,21,0.0,True
2493,8547,10004,10009,1547,1747,10,21,0.0,True
2494,8547,10004,10009,1547,1747,7,3,368.697,False
2495,8547,10004,10009,1547,1747,7,3,368.697,False
2496,8547,10004,10009,1547,1747,4,61,0.0,True
2497,8547,10004,10009,1547,1747,4,61,0.0,True
2498,8547,10004,10009,1547,1747,10,52,0.0,True
2499,8547,10004,10009,1547,1747,10,52,0.0,True
2500,8547,10004,10009,1547,1747,10,77,124.89,False
2501,8547,10004,10009,1547,1747,10,77,124.89,False
2502,8547,10004,10009,1547,1747,8,56,191.136,False
2503,8547,10004,10009,1547,1747,8,56,191.136,False
2504,8547,10004,10009,1547,1747,8,55,195.48,False
2505,8547,10004,10009,1547,1747,8,55,195.48,False
2506,8547,10004,10009,1547,1747,9,26,361.638,False
2507,8547,10004,10009,1547,1747,9,26,361.638,False
2508,8547,10004,10009,1547,1747,3,100,0.0,False
2509,8547,10004,10009,1547,1747,3,100,0.0,False
2510,8547,10004,10009,1547,1747,1,64,0.0,True
2511,8547,10004,10009,1547,1747,1,64,0.0,True
2512,8547,10004,10009,1547,1747,4,18,0.0,True
2513,8547,10004,10009,1547,1747,4,18,0.0,True
2514,8547,10004,10009,1547,1747,6,92,26.064,False
2515,8547,10004,10009,1547,1747,6,92,26.064,False
2516,8547,10004,10009,1547,1747,10,68,0.0,True
2517,8547,10004,10009,1547,1747,10,68,0.0,True
2518,8547,10004,10009,1547,1747,9,20,390.96,False
2519,8547,10004,10009,1547,1747,9,20,390.96,False
2520,3724,10004,10009,1406,1606,1,10,0.0,True
2521,3724,10004,10009,1406,1606,1,10,0.0,True
2522,3724,10004,10009,1406,1606,1,49,0.0,True
2523,3724,10004,10009,1406,1606,1,49,0.0,True
2524,3724,10004,10009,1406,1606,7,40,228.06,False
2525,3724,10004,10009,1406,1606,7,40,228.06,False
2526,3724,10004,10009,1406,1606,4,19,175.932,False
2527,3724,10004,10009,1406,1606,4,19,175.932,False
2528,3724,10004,10009,1406,1606,5,55,122.175,False
2529,3724,10004,10009,1406,1606,5,55,122.175,False
2530,3724,10004,10009,1406,1606,10,3,0.0,True
2531,3724,10004,10009,1406,1606,10,3,0.0,True
2532,3724,10004,10009,1406,1606,2,47,0.0,True
2533,3724,10004,10009,1406,1606,2,47,0.0,True
2534,3724,10004,10009,1406,1606,9,37,307.881,False
2535,3724,10004,10009,1406,1606,9,37,307.881,False
2536,3724,10004,10009,1406,1606,4,31,0.0,True
2537,3724,10004,10009,1406,1606,4,31,0.0,True
2538,3724,10004,10009,1406,1606,2,50,54.3,False
2539,3724,10004,10009,1406,1606,2,50,54.3,False
2540,3724,10004,10009,1406,1606,4,99,2.172,False
2541,3724,10004,10009,1406,1606,4,99,2.172,False
2542,3724,10004,10009,1406,1606,1,18,44.526,False
2543,3724,10004,10009,1406,1606,1,18,44.526,False
2544,3724,10004,10009,1406,1606,5,41,160.185,False
2545,3724,10004,10009,1406,1606,5,41,160.185,False
2546,3724,10004,10009,1406,1606,1,37,34.209,False
2547,3724,10004,10009,1406,1606,1,37,34.209,False
2548,3724,10004,10009,1406,1606,7,91,34.209,False
2549,3724,10004,10009,1406,1606,7,91,34.209,False
2550,3724,10004,10009,1406,1606,4,78,0.0,True
2551,3724,10004,10009,1406,1606,4,78,0.0,True
2552,3724,10004,10009,1406,1606,5,73,73.30499999999999,False
2553,3724,10004,10009,1406,1606,5,73,73.30499999999999,False
2554,3724,10004,10009,1406,1606,1,64,19.548,False
2555,3724,10004,10009,1406,1606,1,64,19.548,False
2556,3724,10004,10009,1406,1606,7,39,231.861,False
2557,3724,10004,10009,1406,1606,7,39,231.861,False
2558,3724,10004,10009,1406,1606,9,88,0.0,True
2559,3724,10004,10009,1406,1606,9,88,0.0,True
2560,3724,10004,10009,1406,1606,2,32,73.848,False
2561,3724,10004,10009,1406,1606,2,32,73.848,False
2562,3724,10004,10009,1406,1606,3,29,0.0,True
2563,3724,10004,10009,1406,1606,3,29,0.0,True
2564,3724,10004,10009,1406,1606,3,74,0.0,True
2565,3724,10004,10009,1406,1606,3,74,0.0,True
2566,3724,10004,10009,1406,1606,6,68,104.256,False
2567,3724,10004,10009,1406,1606,6,68,104.256,False
2568,3724,10004,10009,1406,1606,8,68,139.00799999999998,False
2569,3724,10004,10009,1406,1606,8,68,139.00799999999998,False
2570,3724,10004,10009,1406,1606,8,60,173.76,False
2571,3724,10004,10009,1406,1606,8,60,173.76,False
2572,3724,10004,10009,1406,1606,1,39,0.0,True
2573,3724,10004,10009,1406,1606,1,39,0.0,True
2574,3724,10004,10009,1406,1606,9,81,92.85299999999998,False
2575,3724,10004,10009,1406,1606,9,81,92.85299999999998,False
2576,3724,10004,10009,1406,1606,1,17,45.069,False
2577,3724,10004,10009,1406,1606,1,17,45.069,False
2578,3724,10004,10009,1406,1606,10,37,342.09,False
2579,3724,10004,10009,1406,1606,10,37,342.09,False
2580,3724,10004,10009,1406,1606,9,82,87.966,False
2581,3724,10004,10009,1406,1606,9,82,87.966,False
2582,3724,10004,10009,1406,1606,2,9,98.826,False
2583,3724,10004,10009,1406,1606,2,9,98.826,False
2584,3724,10004,10009,1406,1606,9,63,180.819,False
2585,3724,10004,10009,1406,1606,9,63,180.819,False
2586,3724,10004,10009,1406,1606,3,27,118.917,False
2587,3724,10004,10009,1406,1606,3,27,118.917,False
2588,3724,10004,10009,1406,1606,6,79,68.418,False
2589,3724,10004,10009,1406,1606,6,79,68.418,False
2590,3724,10004,10009,1406,1606,5,96,10.86,False
2591,3724,10004,10009,1406,1606,5,96,10.86,False
2592,3724,10004,10009,1406,1606,5,71,78.735,False
2593,3724,10004,10009,1406,1606,5,71,78.735,False
2594,3724,10004,10009,1406,1606,5,89,29.865,False
2595,3724,10004,10009,1406,1606,5,89,29.865,False
2596,3724,10004,10009,1406,1606,3,62,61.90199999999999,False
2597,3724,10004,10009,1406,1606,3,62,61.90199999999999,False
2598,3724,10004,10009,1406,1606,6,24,247.60799999999995,False
2599,3724,10004,10009,1406,1606,6,24,247.60799999999995,False
2600,3724,10004,10009,1406,1606,7,42,220.458,False
2601,3724,10004,10009,1406,1606,7,42,220.458,False
2602,8241,10004,10009,757,957,2,73,29.322,False
2603,8241,10004,10009,757,957,2,73,29.322,False
2604,8241,10004,10009,757,957,2,66,0.0,True
2605,8241,10004,10009,757,957,2,66,0.0,True
2606,8241,10004,10009,757,957,1,83,0.0,True
2607,8241,10004,10009,757,957,1,83,0.0,True
2608,8241,10004,10009,757,957,5,63,100.455,False
2609,8241,10004,10009,757,957,5,63,100.455,False
2610,8241,10004,10009,757,957,4,95,10.86,False
2611,8241,10004,10009,757,957,4,95,10.86,False
2612,8241,10004,10009,757,957,2,85,16.29,False
2613,8241,10004,10009,757,957,2,85,16.29,False
2614,8241,10004,10009,757,957,2,93,7.601999999999999,False
2615,8241,10004,10009,757,957,2,93,7.601999999999999,False
2616,8241,10004,10009,757,957,3,29,115.659,False
2617,8241,10004,10009,757,957,3,29,115.659,False
2618,8241,10004,10009,757,957,10,6,510.42,False
2619,8241,10004,10009,757,957,10,6,510.42,False
2620,8241,10004,10009,757,957,1,74,14.118,False
2621,8241,10004,10009,757,957,1,74,14.118,False
2622,8241,10004,10009,757,957,10,39,331.23,False
2623,8241,10004,10009,757,957,10,39,331.23,False
2624,8241,10004,10009,757,957,6,44,182.448,False
2625,8241,10004,10009,757,957,6,44,182.448,False
2626,8241,10004,10009,757,957,5,70,81.44999999999999,False
2627,8241,10004,10009,757,957,5,70,81.44999999999999,False
2628,8241,10004,10009,757,957,9,33,327.429,False
2629,8241,10004,10009,757,957,9,33,327.429,False
2630,8052,10009,10005,1008,1338,6,26,348.096,False
2631,8052,10009,10005,1008,1338,6,26,348.096,False
2632,8052,10009,10005,1008,1338,3,92,18.816000000000003,False
2633,8052,10009,10005,1008,1338,3,92,18.816000000000003,False
2634,8052,10009,10005,1008,1338,5,24,297.92,False
2635,8052,10009,10005,1008,1338,5,24,297.92,False
2636,8052,10009,10005,1008,1338,3,52,112.896,False
2637,8052,10009,10005,1008,1338,3,52,112.896,False
2638,8052,10009,10005,1008,1338,5,24,297.92,False
2639,8052,10009,10005,1008,1338,5,24,297.92,False
2640,8052,10009,10005,1008,1338,10,38,0.0,True
2641,8052,10009,10005,1008,1338,10,38,0.0,True
2642,8052,10009,10005,1008,1338,5,48,203.84,False
2643,8052,10009,10005,1008,1338,5,48,203.84,False
2644,8052,10009,10005,1008,1338,8,2,0.0,True
2645,8052,10009,10005,1008,1338,8,2,0.0,True
2646,8052,10009,10005,1008,1338,3,62,89.376,False
2647,8052,10009,10005,1008,1338,3,62,89.376,False
2648,8052,10009,10005,1008,1338,4,60,125.44,False
2649,8052,10009,10005,1008,1338,4,60,125.44,False
2650,8052,10009,10005,1008,1338,1,13,0.0,True
2651,8052,10009,10005,1008,1338,1,13,0.0,True
2652,8052,10009,10005,1008,1338,1,99,0.784,False
2653,8052,10009,10005,1008,1338,1,99,0.784,False
2654,8052,10009,10005,1008,1338,4,66,106.624,False
2655,8052,10009,10005,1008,1338,4,66,106.624,False
2656,8052,10009,10005,1008,1338,9,87,0.0,True
2657,8052,10009,10005,1008,1338,9,87,0.0,True
2658,8052,10009,10005,1008,1338,8,97,18.816,False
2659,8052,10009,10005,1008,1338,8,97,18.816,False
2660,8052,10009,10005,1008,1338,10,42,0.0,True
2661,8052,10009,10005,1008,1338,10,42,0.0,True
2662,8052,10009,10005,1008,1338,10,30,548.8,False
2663,8052,10009,10005,1008,1338,10,30,548.8,False
2664,8052,10009,10005,1008,1338,8,82,0.0,True
2665,8052,10009,10005,1008,1338,8,82,0.0,True
2666,8052,10009,10005,1008,1338,5,70,117.6,False
2667,8052,10009,10005,1008,1338,5,70,117.6,False
