,Unnamed: 0,Train,Origine,Destination,Heure départ,Heure arrivée,Nombre de voyageurs,Anticipation Achat,Prix des billets,Agent SNCF,ville_origine,ville_destination,distance
1095,1095,4068,10003,10010,1641,1841,7,19,209.223,False,Marseille,Nice,369
1096,1096,4068,10003,10010,1641,1841,2,76,17.712,False,Marseille,Nice,369
1097,1097,4068,10003,10010,1641,1841,2,76,17.712,False,Marseille,Nice,369
1098,1098,4068,10003,10010,1641,1841,9,47,0.0,True,Marseille,Nice,369
1099,1099,4068,10003,10010,1641,1841,9,47,0.0,True,Marseille,Nice,369
1100,1100,4068,10003,10010,1641,1841,5,47,97.785,False,Marseille,Nice,369
1101,1101,4068,10003,10010,1641,1841,5,47,97.785,False,Marseille,Nice,369
1102,1102,4068,10003,10010,1641,1841,1,27,0.0,True,Marseille,Nice,369
1103,1103,4068,10003,10010,1641,1841,1,27,0.0,True,Marseille,Nice,369
1104,1104,4068,10003,10010,1641,1841,8,69,91.512,False,Marseille,Nice,369
1105,1105,4068,10003,10010,1641,1841,8,69,91.512,False,Marseille,Nice,369
1106,1106,4068,10003,10010,1641,1841,7,95,12.915,False,Marseille,Nice,369
1107,1107,4068,10003,10010,1641,1841,7,95,12.915,False,Marseille,Nice,369
1108,1108,4068,10003,10010,1641,1841,10,70,110.7,False,Marseille,Nice,369
1109,1109,4068,10003,10010,1641,1841,10,70,110.7,False,Marseille,Nice,369
1110,1110,4068,10003,10010,1641,1841,6,42,0.0,True,Marseille,Nice,369
1111,1111,4068,10003,10010,1641,1841,6,42,0.0,True,Marseille,Nice,369
1112,1112,4068,10003,10010,1641,1841,8,86,41.328,False,Marseille,Nice,369
1113,1113,4068,10003,10010,1641,1841,8,86,41.328,False,Marseille,Nice,369
1114,1114,4068,10003,10010,1641,1841,4,53,69.372,False,Marseille,Nice,369
1115,1115,4068,10003,10010,1641,1841,4,53,69.372,False,Marseille,Nice,369
1116,1116,4068,10003,10010,1641,1841,8,95,0.0,True,Marseille,Nice,369
1117,1117,4068,10003,10010,1641,1841,8,95,0.0,True,Marseille,Nice,369
1118,1118,4068,10003,10010,1641,1841,3,42,64.206,False,Marseille,Nice,369
1119,1119,4068,10003,10010,1641,1841,3,42,64.206,False,Marseille,Nice,369
1120,1120,4068,10003,10010,1641,1841,4,74,38.376,False,Marseille,Nice,369
1121,1121,4068,10003,10010,1641,1841,4,74,38.376,False,Marseille,Nice,369
1122,1122,4068,10003,10010,1641,1841,4,94,8.856,False,Marseille,Nice,369
1123,1123,4068,10003,10010,1641,1841,4,94,8.856,False,Marseille,Nice,369
1124,1124,4068,10003,10010,1641,1841,1,94,2.214,False,Marseille,Nice,369
1125,1125,4068,10003,10010,1641,1841,1,94,2.214,False,Marseille,Nice,369
1126,1126,4068,10003,10010,1641,1841,6,75,55.35,False,Marseille,Nice,369
1127,1127,4068,10003,10010,1641,1841,6,75,55.35,False,Marseille,Nice,369
1128,1128,4068,10003,10010,1641,1841,10,1,0.0,True,Marseille,Nice,369
1129,1129,4068,10003,10010,1641,1841,10,1,0.0,True,Marseille,Nice,369
1130,1130,4068,10003,10010,1641,1841,1,92,2.952,False,Marseille,Nice,369
1131,1131,4068,10003,10010,1641,1841,1,92,2.952,False,Marseille,Nice,369
1132,1132,4068,10003,10010,1641,1841,7,22,201.474,False,Marseille,Nice,369
1133,1133,4068,10003,10010,1641,1841,7,22,201.474,False,Marseille,Nice,369
1134,1134,4068,10003,10010,1641,1841,6,29,157.19400000000002,False,Marseille,Nice,369
1135,1135,4068,10003,10010,1641,1841,6,29,157.19400000000002,False,Marseille,Nice,369
1136,1136,4068,10003,10010,1641,1841,2,70,22.14,False,Marseille,Nice,369
1137,1137,4068,10003,10010,1641,1841,2,70,22.14,False,Marseille,Nice,369
1138,1138,4068,10003,10010,1641,1841,7,87,33.579,False,Marseille,Nice,369
1139,1139,4068,10003,10010,1641,1841,7,87,33.579,False,Marseille,Nice,369
1140,1140,4068,10003,10010,1641,1841,4,61,57.564,False,Marseille,Nice,369
1141,1141,4068,10003,10010,1641,1841,4,61,57.564,False,Marseille,Nice,369
1142,1142,4068,10003,10010,1641,1841,5,74,47.97,False,Marseille,Nice,369
1143,1143,4068,10003,10010,1641,1841,5,74,47.97,False,Marseille,Nice,369
1144,1144,4068,10003,10010,1641,1841,4,80,29.52,False,Marseille,Nice,369
1145,1145,4068,10003,10010,1641,1841,4,80,29.52,False,Marseille,Nice,369
1146,1146,4068,10003,10010,1641,1841,6,89,24.354,False,Marseille,Nice,369
1147,1147,4068,10003,10010,1641,1841,6,89,24.354,False,Marseille,Nice,369
1148,1148,4068,10003,10010,1641,1841,7,16,0.0,True,Marseille,Nice,369
1149,1149,4068,10003,10010,1641,1841,7,16,0.0,True,Marseille,Nice,369
1150,1150,5939,10003,10010,1904,2104,6,85,33.21,False,Marseille,Nice,369
1151,1151,5939,10003,10010,1904,2104,6,85,33.21,False,Marseille,Nice,369
1152,1152,5939,10003,10010,1904,2104,9,19,269.001,False,Marseille,Nice,369
1153,1153,5939,10003,10010,1904,2104,9,19,269.001,False,Marseille,Nice,369
1154,1154,5939,10003,10010,1904,2104,6,57,0.0,True,Marseille,Nice,369
1155,1155,5939,10003,10010,1904,2104,6,57,0.0,True,Marseille,Nice,369
1156,1156,5939,10003,10010,1904,2104,8,67,97.416,False,Marseille,Nice,369
1157,1157,5939,10003,10010,1904,2104,8,67,97.416,False,Marseille,Nice,369
1158,1158,5939,10003,10010,1904,2104,10,52,177.12,False,Marseille,Nice,369
1159,1159,5939,10003,10010,1904,2104,10,52,177.12,False,Marseille,Nice,369
1160,1160,5939,10003,10010,1904,2104,4,1,146.124,False,Marseille,Nice,369
1161,1161,5939,10003,10010,1904,2104,4,1,146.124,False,Marseille,Nice,369
1162,1162,5939,10003,10010,1904,2104,7,3,250.551,False,Marseille,Nice,369
1163,1163,5939,10003,10010,1904,2104,7,3,250.551,False,Marseille,Nice,369
1164,1164,5939,10003,10010,1904,2104,9,69,102.951,False,Marseille,Nice,369
1165,1165,5939,10003,10010,1904,2104,9,69,102.951,False,Marseille,Nice,369
1166,1166,5939,10003,10010,1904,2104,1,17,30.627,False,Marseille,Nice,369
1167,1167,5939,10003,10010,1904,2104,1,17,30.627,False,Marseille,Nice,369
1168,1168,5939,10003,10010,1904,2104,9,8,305.532,False,Marseille,Nice,369
1169,1169,5939,10003,10010,1904,2104,9,8,305.532,False,Marseille,Nice,369
1170,1170,5939,10003,10010,1904,2104,5,48,95.94,False,Marseille,Nice,369
1171,1171,5939,10003,10010,1904,2104,5,48,95.94,False,Marseille,Nice,369
1172,1172,5939,10003,10010,1904,2104,6,17,183.762,False,Marseille,Nice,369
1173,1173,5939,10003,10010,1904,2104,6,17,183.762,False,Marseille,Nice,369
1174,1174,5939,10003,10010,1904,2104,3,61,43.173,False,Marseille,Nice,369
1175,1175,5939,10003,10010,1904,2104,3,61,43.173,False,Marseille,Nice,369
1176,1176,5939,10003,10010,1904,2104,7,56,113.652,False,Marseille,Nice,369
1177,1177,5939,10003,10010,1904,2104,7,56,113.652,False,Marseille,Nice,369
1178,1178,5939,10003,10010,1904,2104,9,49,169.37099999999998,False,Marseille,Nice,369
1179,1179,5939,10003,10010,1904,2104,9,49,169.37099999999998,False,Marseille,Nice,369
1180,1180,5939,10003,10010,1904,2104,6,80,0.0,True,Marseille,Nice,369
1181,1181,5939,10003,10010,1904,2104,6,80,0.0,True,Marseille,Nice,369
1182,1182,5939,10003,10010,1904,2104,10,62,140.22,False,Marseille,Nice,369
1183,1183,5939,10003,10010,1904,2104,10,62,140.22,False,Marseille,Nice,369
1184,1184,5939,10003,10010,1904,2104,6,30,154.98000000000002,False,Marseille,Nice,369
1185,1185,5939,10003,10010,1904,2104,6,30,154.98000000000002,False,Marseille,Nice,369
1186,1186,5939,10003,10010,1904,2104,8,49,150.552,False,Marseille,Nice,369
1187,1187,5939,10003,10010,1904,2104,8,49,150.552,False,Marseille,Nice,369
1188,1188,5939,10003,10010,1904,2104,5,34,121.77,False,Marseille,Nice,369
1189,1189,5939,10003,10010,1904,2104,5,34,121.77,False,Marseille,Nice,369
1190,1190,5939,10003,10010,1904,2104,6,85,0.0,True,Marseille,Nice,369
1191,1191,5939,10003,10010,1904,2104,6,85,0.0,True,Marseille,Nice,369
1192,1192,5939,10003,10010,1904,2104,5,34,121.77,False,Marseille,Nice,369
1193,1193,5939,10003,10010,1904,2104,5,34,121.77,False,Marseille,Nice,369
1194,1194,5939,10003,10010,1904,2104,6,37,0.0,True,Marseille,Nice,369
1195,1195,5939,10003,10010,1904,2104,6,37,0.0,True,Marseille,Nice,369
1196,1196,5939,10003,10010,1904,2104,1,57,15.867,False,Marseille,Nice,369
1197,1197,5939,10003,10010,1904,2104,1,57,15.867,False,Marseille,Nice,369
1198,1198,5939,10003,10010,1904,2104,1,35,0.0,True,Marseille,Nice,369
1199,1199,5939,10003,10010,1904,2104,1,35,0.0,True,Marseille,Nice,369
1200,1200,5939,10003,10010,1904,2104,4,63,54.612,False,Marseille,Nice,369
1201,1201,5939,10003,10010,1904,2104,4,63,54.612,False,Marseille,Nice,369
1202,1202,5939,10003,10010,1904,2104,7,8,237.636,False,Marseille,Nice,369
1203,1203,5939,10003,10010,1904,2104,7,8,237.636,False,Marseille,Nice,369
1204,1204,5939,10003,10010,1904,2104,10,8,0.0,True,Marseille,Nice,369
1205,1205,5939,10003,10010,1904,2104,10,8,0.0,True,Marseille,Nice,369
1206,1206,5939,10003,10010,1904,2104,3,44,0.0,True,Marseille,Nice,369
1207,1207,5939,10003,10010,1904,2104,3,44,0.0,True,Marseille,Nice,369
1208,1208,5939,10003,10010,1904,2104,9,37,209.223,False,Marseille,Nice,369
1209,1209,5939,10003,10010,1904,2104,9,37,209.223,False,Marseille,Nice,369
1210,1210,5939,10003,10010,1904,2104,8,31,203.688,False,Marseille,Nice,369
1211,1211,5939,10003,10010,1904,2104,8,31,203.688,False,Marseille,Nice,369
1212,1212,5939,10003,10010,1904,2104,9,23,0.0,True,Marseille,Nice,369
1213,1213,5939,10003,10010,1904,2104,9,23,0.0,True,Marseille,Nice,369
1214,1214,5939,10003,10010,1904,2104,10,43,210.33,False,Marseille,Nice,369
1215,1215,5939,10003,10010,1904,2104,10,43,210.33,False,Marseille,Nice,369
1216,1216,5939,10003,10010,1904,2104,5,41,0.0,True,Marseille,Nice,369
1217,1217,5939,10003,10010,1904,2104,5,41,0.0,True,Marseille,Nice,369
1218,1218,5939,10003,10010,1904,2104,6,66,75.276,False,Marseille,Nice,369
1219,1219,5939,10003,10010,1904,2104,6,66,75.276,False,Marseille,Nice,369
1220,1220,5939,10003,10010,1904,2104,7,40,0.0,True,Marseille,Nice,369
1221,1221,5939,10003,10010,1904,2104,7,40,0.0,True,Marseille,Nice,369
1222,1222,5939,10003,10010,1904,2104,4,15,125.46,False,Marseille,Nice,369
1223,1223,5939,10003,10010,1904,2104,4,15,125.46,False,Marseille,Nice,369
1224,1224,5939,10003,10010,1904,2104,8,83,0.0,True,Marseille,Nice,369
1225,1225,5939,10003,10010,1904,2104,8,83,0.0,True,Marseille,Nice,369
1226,1226,5939,10003,10010,1904,2104,2,21,58.302,False,Marseille,Nice,369
1227,1227,5939,10003,10010,1904,2104,2,21,58.302,False,Marseille,Nice,369
1228,1228,5939,10003,10010,1904,2104,1,36,0.0,True,Marseille,Nice,369
1229,1229,5939,10003,10010,1904,2104,1,36,0.0,True,Marseille,Nice,369
1230,1230,5939,10003,10010,1904,2104,6,63,81.918,False,Marseille,Nice,369
1231,1231,5939,10003,10010,1904,2104,6,63,81.918,False,Marseille,Nice,369
1232,1232,3637,10003,10010,1545,1745,1,83,6.273,False,Marseille,Nice,369
1233,1233,3637,10003,10010,1545,1745,1,83,6.273,False,Marseille,Nice,369
1234,1234,3637,10003,10010,1545,1745,3,96,4.428,False,Marseille,Nice,369
1235,1235,3637,10003,10010,1545,1745,3,96,4.428,False,Marseille,Nice,369
1236,1236,3637,10003,10010,1545,1745,1,48,19.188,False,Marseille,Nice,369
1237,1237,3637,10003,10010,1545,1745,1,48,19.188,False,Marseille,Nice,369
1238,1238,3637,10003,10010,1545,1745,7,45,142.065,False,Marseille,Nice,369
1239,1239,3637,10003,10010,1545,1745,7,45,142.065,False,Marseille,Nice,369
1240,1240,3637,10003,10010,1545,1745,6,15,188.19,False,Marseille,Nice,369
1241,1241,3637,10003,10010,1545,1745,6,15,188.19,False,Marseille,Nice,369
1242,1242,3637,10003,10010,1545,1745,4,98,2.952,False,Marseille,Nice,369
1243,1243,3637,10003,10010,1545,1745,4,98,2.952,False,Marseille,Nice,369
1244,1244,3637,10003,10010,1545,1745,9,97,9.963,False,Marseille,Nice,369
1245,1245,3637,10003,10010,1545,1745,9,97,9.963,False,Marseille,Nice,369
1246,1246,3637,10003,10010,1545,1745,4,28,106.272,False,Marseille,Nice,369
1247,1247,3637,10003,10010,1545,1745,4,28,106.272,False,Marseille,Nice,369
1248,1248,3637,10003,10010,1545,1745,8,70,0.0,True,Marseille,Nice,369
1249,1249,3637,10003,10010,1545,1745,8,70,0.0,True,Marseille,Nice,369
1250,1250,3637,10003,10010,1545,1745,2,31,0.0,True,Marseille,Nice,369
1251,1251,3637,10003,10010,1545,1745,2,31,0.0,True,Marseille,Nice,369
1252,1252,3637,10003,10010,1545,1745,10,67,121.77,False,Marseille,Nice,369
1253,1253,3637,10003,10010,1545,1745,10,67,121.77,False,Marseille,Nice,369
1254,1254,3637,10003,10010,1545,1745,9,35,0.0,True,Marseille,Nice,369
1255,1255,3637,10003,10010,1545,1745,9,35,0.0,True,Marseille,Nice,369
1256,1256,3637,10003,10010,1545,1745,8,51,144.648,False,Marseille,Nice,369
1257,1257,3637,10003,10010,1545,1745,8,51,144.648,False,Marseille,Nice,369
1258,1258,3637,10003,10010,1545,1745,2,93,5.166,False,Marseille,Nice,369
1259,1259,3637,10003,10010,1545,1745,2,93,5.166,False,Marseille,Nice,369
1260,1260,3637,10003,10010,1545,1745,3,26,81.918,False,Marseille,Nice,369
1261,1261,3637,10003,10010,1545,1745,3,26,81.918,False,Marseille,Nice,369
1262,1262,3637,10003,10010,1545,1745,10,64,132.84,False,Marseille,Nice,369
1263,1263,3637,10003,10010,1545,1745,10,64,132.84,False,Marseille,Nice,369
1264,1264,3637,10003,10010,1545,1745,10,19,0.0,True,Marseille,Nice,369
1265,1265,3637,10003,10010,1545,1745,10,19,0.0,True,Marseille,Nice,369
1266,1266,3637,10003,10010,1545,1745,8,38,0.0,True,Marseille,Nice,369
1267,1267,3637,10003,10010,1545,1745,8,38,0.0,True,Marseille,Nice,369
1268,1268,3637,10003,10010,1545,1745,1,3,35.793,False,Marseille,Nice,369
1269,1269,3637,10003,10010,1545,1745,1,3,35.793,False,Marseille,Nice,369
1270,1270,3637,10003,10010,1545,1745,6,33,148.338,False,Marseille,Nice,369
1271,1271,3637,10003,10010,1545,1745,6,33,148.338,False,Marseille,Nice,369
1272,1272,3637,10003,10010,1545,1745,9,71,96.309,False,Marseille,Nice,369
1273,1273,3637,10003,10010,1545,1745,9,71,96.309,False,Marseille,Nice,369
1274,1274,3637,10003,10010,1545,1745,10,19,298.89,False,Marseille,Nice,369
1275,1275,3637,10003,10010,1545,1745,10,19,298.89,False,Marseille,Nice,369
1276,1276,3637,10003,10010,1545,1745,5,56,81.17999999999998,False,Marseille,Nice,369
1277,1277,3637,10003,10010,1545,1745,5,56,81.17999999999998,False,Marseille,Nice,369
1278,1278,3637,10003,10010,1545,1745,1,37,23.247,False,Marseille,Nice,369
1279,1279,3637,10003,10010,1545,1745,1,37,23.247,False,Marseille,Nice,369
1280,1280,3637,10003,10010,1545,1745,5,92,14.76,False,Marseille,Nice,369
1281,1281,3637,10003,10010,1545,1745,5,92,14.76,False,Marseille,Nice,369
1282,1282,3637,10003,10010,1545,1745,8,16,247.968,False,Marseille,Nice,369
1283,1283,3637,10003,10010,1545,1745,8,16,247.968,False,Marseille,Nice,369
1284,1284,3637,10003,10010,1545,1745,2,55,33.21,False,Marseille,Nice,369
1285,1285,3637,10003,10010,1545,1745,2,55,33.21,False,Marseille,Nice,369
1286,1286,3637,10003,10010,1545,1745,8,62,112.176,False,Marseille,Nice,369
1287,1287,3637,10003,10010,1545,1745,8,62,112.176,False,Marseille,Nice,369
1288,1288,3637,10003,10010,1545,1745,3,55,49.815,False,Marseille,Nice,369
1289,1289,3637,10003,10010,1545,1745,3,55,49.815,False,Marseille,Nice,369
1290,1290,3637,10003,10010,1545,1745,7,21,0.0,True,Marseille,Nice,369
1291,1291,3637,10003,10010,1545,1745,7,21,0.0,True,Marseille,Nice,369
1292,1292,3637,10003,10010,1545,1745,6,71,64.206,False,Marseille,Nice,369
1293,1293,3637,10003,10010,1545,1745,6,71,64.206,False,Marseille,Nice,369
1294,1294,3637,10003,10010,1545,1745,4,85,22.14,False,Marseille,Nice,369
1295,1295,3637,10003,10010,1545,1745,4,85,22.14,False,Marseille,Nice,369
1296,1296,3637,10003,10010,1545,1745,9,6,312.174,False,Marseille,Nice,369
1297,1297,3637,10003,10010,1545,1745,9,6,312.174,False,Marseille,Nice,369
1298,1298,3637,10003,10010,1545,1745,1,59,15.129,False,Marseille,Nice,369
1299,1299,3637,10003,10010,1545,1745,1,59,15.129,False,Marseille,Nice,369
1300,1300,3637,10003,10010,1545,1745,9,15,282.285,False,Marseille,Nice,369
1301,1301,3637,10003,10010,1545,1745,9,15,282.285,False,Marseille,Nice,369
1302,1302,3637,10003,10010,1545,1745,7,5,245.385,False,Marseille,Nice,369
1303,1303,3637,10003,10010,1545,1745,7,5,245.385,False,Marseille,Nice,369
1304,1304,3637,10003,10010,1545,1745,9,76,0.0,True,Marseille,Nice,369
1305,1305,3637,10003,10010,1545,1745,9,76,0.0,True,Marseille,Nice,369
1306,1306,3637,10003,10010,1545,1745,2,88,8.856,False,Marseille,Nice,369
1307,1307,3637,10003,10010,1545,1745,2,88,8.856,False,Marseille,Nice,369
1308,1308,3637,10003,10010,1545,1745,6,47,117.34199999999998,False,Marseille,Nice,369
1309,1309,3637,10003,10010,1545,1745,6,47,117.34199999999998,False,Marseille,Nice,369
1310,1310,3637,10003,10010,1545,1745,10,11,328.41,False,Marseille,Nice,369
1311,1311,3637,10003,10010,1545,1745,10,11,328.41,False,Marseille,Nice,369
1312,1312,3637,10003,10010,1545,1745,7,52,0.0,True,Marseille,Nice,369
1313,1313,3637,10003,10010,1545,1745,7,52,0.0,True,Marseille,Nice,369
1314,1314,3637,10003,10010,1545,1745,7,76,61.992,False,Marseille,Nice,369
1315,1315,3637,10003,10010,1545,1745,7,76,61.992,False,Marseille,Nice,369
1316,1316,3637,10003,10010,1545,1745,1,31,0.0,True,Marseille,Nice,369
1317,1317,3637,10003,10010,1545,1745,1,31,0.0,True,Marseille,Nice,369
1318,1318,3637,10003,10010,1545,1745,2,100,0.0,True,Marseille,Nice,369
1319,1319,3637,10003,10010,1545,1745,2,100,0.0,True,Marseille,Nice,369
1320,1320,3637,10003,10010,1545,1745,7,9,235.053,False,Marseille,Nice,369
1321,1321,3637,10003,10010,1545,1745,7,9,235.053,False,Marseille,Nice,369
1322,1322,3637,10003,10010,1545,1745,7,72,72.324,False,Marseille,Nice,369
1323,1323,3637,10003,10010,1545,1745,7,72,72.324,False,Marseille,Nice,369
1324,1324,5878,10003,10010,1356,1556,3,7,102.951,False,Marseille,Nice,369
1325,1325,5878,10003,10010,1356,1556,3,7,102.951,False,Marseille,Nice,369
1326,1326,5878,10003,10010,1356,1556,3,49,56.457,False,Marseille,Nice,369
1327,1327,5878,10003,10010,1356,1556,3,49,56.457,False,Marseille,Nice,369
1328,1328,5878,10003,10010,1356,1556,5,3,178.965,False,Marseille,Nice,369
1329,1329,5878,10003,10010,1356,1556,5,3,178.965,False,Marseille,Nice,369
1330,1330,5878,10003,10010,1356,1556,1,49,18.819,False,Marseille,Nice,369
1331,1331,5878,10003,10010,1356,1556,1,49,18.819,False,Marseille,Nice,369
1332,1332,5878,10003,10010,1356,1556,1,89,4.058999999999999,False,Marseille,Nice,369
1333,1333,5878,10003,10010,1356,1556,1,89,4.058999999999999,False,Marseille,Nice,369
1334,1334,5878,10003,10010,1356,1556,9,36,212.544,False,Marseille,Nice,369
1335,1335,5878,10003,10010,1356,1556,9,36,212.544,False,Marseille,Nice,369
1336,1336,5878,10003,10010,1356,1556,8,47,156.456,False,Marseille,Nice,369
1337,1337,5878,10003,10010,1356,1556,8,47,156.456,False,Marseille,Nice,369
1338,1338,5878,10003,10010,1356,1556,10,71,107.01,False,Marseille,Nice,369
1339,1339,5878,10003,10010,1356,1556,10,71,107.01,False,Marseille,Nice,369
1340,1340,5878,10003,10010,1356,1556,2,67,0.0,True,Marseille,Nice,369
1341,1341,5878,10003,10010,1356,1556,2,67,0.0,True,Marseille,Nice,369
1342,1342,5878,10003,10010,1356,1556,7,77,0.0,True,Marseille,Nice,369
1343,1343,5878,10003,10010,1356,1556,7,77,0.0,True,Marseille,Nice,369
1344,1344,5878,10003,10010,1356,1556,4,89,16.235999999999997,False,Marseille,Nice,369
1345,1345,5878,10003,10010,1356,1556,4,89,16.235999999999997,False,Marseille,Nice,369
1346,1346,5878,10003,10010,1356,1556,6,12,194.832,False,Marseille,Nice,369
1347,1347,5878,10003,10010,1356,1556,6,12,194.832,False,Marseille,Nice,369
1348,1348,5878,10003,10010,1356,1556,6,84,35.424,False,Marseille,Nice,369
1349,1349,5878,10003,10010,1356,1556,6,84,35.424,False,Marseille,Nice,369
1350,1350,5878,10003,10010,1356,1556,2,93,5.166,False,Marseille,Nice,369
1351,1351,5878,10003,10010,1356,1556,2,93,5.166,False,Marseille,Nice,369
1352,1352,5878,10003,10010,1356,1556,6,53,0.0,True,Marseille,Nice,369
1353,1353,5878,10003,10010,1356,1556,6,53,0.0,True,Marseille,Nice,369
1354,1354,5878,10003,10010,1356,1556,7,1,255.717,False,Marseille,Nice,369
1355,1355,5878,10003,10010,1356,1556,7,1,255.717,False,Marseille,Nice,369
1356,1356,5878,10003,10010,1356,1556,9,1,328.779,False,Marseille,Nice,369
1357,1357,5878,10003,10010,1356,1556,9,1,328.779,False,Marseille,Nice,369
1358,1358,5878,10003,10010,1356,1556,10,75,92.25,False,Marseille,Nice,369
1359,1359,5878,10003,10010,1356,1556,10,75,92.25,False,Marseille,Nice,369
1360,1360,5878,10003,10010,1356,1556,10,20,295.2,False,Marseille,Nice,369
1361,1361,5878,10003,10010,1356,1556,10,20,295.2,False,Marseille,Nice,369
1362,1362,5878,10003,10010,1356,1556,4,15,0.0,True,Marseille,Nice,369
1363,1363,5878,10003,10010,1356,1556,4,15,0.0,True,Marseille,Nice,369
1364,1364,5878,10003,10010,1356,1556,6,85,33.21,False,Marseille,Nice,369
1365,1365,5878,10003,10010,1356,1556,6,85,33.21,False,Marseille,Nice,369
1366,1366,5878,10003,10010,1356,1556,1,33,24.723,False,Marseille,Nice,369
1367,1367,5878,10003,10010,1356,1556,1,33,24.723,False,Marseille,Nice,369
1368,1368,5878,10003,10010,1356,1556,9,29,0.0,True,Marseille,Nice,369
1369,1369,5878,10003,10010,1356,1556,9,29,0.0,True,Marseille,Nice,369
1370,1370,5878,10003,10010,1356,1556,5,8,169.74,False,Marseille,Nice,369
1371,1371,5878,10003,10010,1356,1556,5,8,169.74,False,Marseille,Nice,369
1372,1372,5878,10003,10010,1356,1556,7,34,0.0,True,Marseille,Nice,369
1373,1373,5878,10003,10010,1356,1556,7,34,0.0,True,Marseille,Nice,369
1374,1374,5878,10003,10010,1356,1556,7,4,247.968,False,Marseille,Nice,369
1375,1375,5878,10003,10010,1356,1556,7,4,247.968,False,Marseille,Nice,369
1376,1376,5878,10003,10010,1356,1556,8,17,245.016,False,Marseille,Nice,369
1377,1377,5878,10003,10010,1356,1556,8,17,245.016,False,Marseille,Nice,369
1378,1378,5878,10003,10010,1356,1556,7,53,121.401,False,Marseille,Nice,369
1379,1379,5878,10003,10010,1356,1556,7,53,121.401,False,Marseille,Nice,369
1380,1380,5878,10003,10010,1356,1556,4,9,134.316,False,Marseille,Nice,369
1381,1381,5878,10003,10010,1356,1556,4,9,134.316,False,Marseille,Nice,369
1382,1382,5878,10003,10010,1356,1556,5,18,0.0,True,Marseille,Nice,369
1383,1383,5878,10003,10010,1356,1556,5,18,0.0,True,Marseille,Nice,369
1384,1384,6363,10003,10010,925,1125,3,12,97.41599999999998,False,Marseille,Nice,369
1385,1385,6363,10003,10010,925,1125,3,12,97.41599999999998,False,Marseille,Nice,369
1386,1386,6363,10003,10010,925,1125,9,87,43.173,False,Marseille,Nice,369
1387,1387,6363,10003,10010,925,1125,9,87,43.173,False,Marseille,Nice,369
1388,1388,6363,10003,10010,925,1125,9,63,122.877,False,Marseille,Nice,369
1389,1389,6363,10003,10010,925,1125,9,63,122.877,False,Marseille,Nice,369
1390,1390,6363,10003,10010,925,1125,4,82,26.568,False,Marseille,Nice,369
1391,1391,6363,10003,10010,925,1125,4,82,26.568,False,Marseille,Nice,369
1392,1392,6363,10003,10010,925,1125,3,26,81.918,False,Marseille,Nice,369
1393,1393,6363,10003,10010,925,1125,3,26,81.918,False,Marseille,Nice,369
1394,1394,6363,10003,10010,925,1125,9,66,0.0,True,Marseille,Nice,369
1395,1395,6363,10003,10010,925,1125,9,66,0.0,True,Marseille,Nice,369
1396,1396,6363,10003,10010,925,1125,8,49,150.552,False,Marseille,Nice,369
1397,1397,6363,10003,10010,925,1125,8,49,150.552,False,Marseille,Nice,369
1398,1398,6363,10003,10010,925,1125,5,72,51.66,False,Marseille,Nice,369
1399,1399,6363,10003,10010,925,1125,5,72,51.66,False,Marseille,Nice,369
1400,1400,6363,10003,10010,925,1125,10,74,95.94,False,Marseille,Nice,369
1401,1401,6363,10003,10010,925,1125,10,74,95.94,False,Marseille,Nice,369
1402,1402,6363,10003,10010,925,1125,2,38,45.756,False,Marseille,Nice,369
1403,1403,6363,10003,10010,925,1125,2,38,45.756,False,Marseille,Nice,369
1404,1404,6363,10003,10010,925,1125,5,10,166.05,False,Marseille,Nice,369
1405,1405,6363,10003,10010,925,1125,5,10,166.05,False,Marseille,Nice,369
1406,1406,6363,10003,10010,925,1125,1,46,19.926,False,Marseille,Nice,369
1407,1407,6363,10003,10010,925,1125,1,46,19.926,False,Marseille,Nice,369
1408,1408,6363,10003,10010,925,1125,7,2,253.134,False,Marseille,Nice,369
1409,1409,6363,10003,10010,925,1125,7,2,253.134,False,Marseille,Nice,369
1410,1410,6363,10003,10010,925,1125,10,85,55.35,False,Marseille,Nice,369
1411,1411,6363,10003,10010,925,1125,10,85,55.35,False,Marseille,Nice,369
1412,1412,6363,10003,10010,925,1125,2,40,44.28,False,Marseille,Nice,369
1413,1413,6363,10003,10010,925,1125,2,40,44.28,False,Marseille,Nice,369
1414,1414,6363,10003,10010,925,1125,3,88,0.0,True,Marseille,Nice,369
1415,1415,6363,10003,10010,925,1125,3,88,0.0,True,Marseille,Nice,369
1416,1416,6363,10003,10010,925,1125,3,39,67.527,False,Marseille,Nice,369
1417,1417,6363,10003,10010,925,1125,3,39,67.527,False,Marseille,Nice,369
1418,1418,6363,10003,10010,925,1125,8,62,112.176,False,Marseille,Nice,369
1419,1419,6363,10003,10010,925,1125,8,62,112.176,False,Marseille,Nice,369
1420,1420,6363,10003,10010,925,1125,7,92,20.664,False,Marseille,Nice,369
1421,1421,6363,10003,10010,925,1125,7,92,20.664,False,Marseille,Nice,369
1422,1422,6363,10003,10010,925,1125,7,43,147.231,False,Marseille,Nice,369
1423,1423,6363,10003,10010,925,1125,7,43,147.231,False,Marseille,Nice,369
1424,1424,6363,10003,10010,925,1125,2,59,30.258,False,Marseille,Nice,369
